COMPLETE,STOREDGRAINS,SPECIES,AUTHOR,YEAR,TITLE,JOURNAL,DOI,ABSENT.PRESENT.APRD,LOCALITY,TRUE/FALSE.APPROXIMATE LOCATION,LONG,LAT,CHEM.IRAC,CHEM.GROUP,CHEM.ACTIVE,STRAIN.TEST,STRAIN.REF,RESISTANCE,SEVERITY,METHOD,LC50.Y,LC50.UNIT,RES.RATIO,VOL.LITERS,ng.PER.IND,SLOPE,SURV.PROP,LARVAE.DENSITY,CROP.DAMAGED.PERCENT,LIFESTAGE,COLLECT.YEAR,CROP,TEMP,NOTES,CHECK.POINT,STATE,MECHANISM,COMMON.ACTIVES,point_id,REGION
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,118.34396000000001,-34.60992,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,568,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,118.07809999999999,-34.6064,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,569,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,118.44100000000002,-34.605000000000004,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,570,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,118.474,-34.592000000000006,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,571,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,118.364,-34.586,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,572,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.96000000000001,-34.58466666999999,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,573,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.95400000000001,-34.583999999999996,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,574,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,118.6569,-34.5829,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,575,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,118.6459,-34.5786,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,576,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.843,-34.577,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,577,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,118.6422,-34.575100000000006,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,578,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.843,-34.574,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,579,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,118.17763199999999,-34.5670859,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,580,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,118.643,-34.5646,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,581,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.861,-34.504,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,582,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.862,-34.501,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,583,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.03745,-34.484449999999995,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,584,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.40360000000001,-34.480199999999996,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,585,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.5534464,-34.462728600000005,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,586,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.67549999999999,-34.46165,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,587,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.67545999999999,-34.45838,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,588,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.5403975,-34.4539403,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,589,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.45,-34.411713,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,590,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,118.97402000000001,-34.40912,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,591,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.45,-34.408476,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,592,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,118.989,-34.40369,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,593,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.452,-34.369,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,594,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.452,-34.369,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,595,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.513075,-34.368783,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,596,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.45100000000001,-34.336,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,597,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,116.903,-34.3254,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,598,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,116.903,-34.3245,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,599,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.52475799999999,-34.31484499999999,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,600,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.32561,-34.314344999999996,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,601,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,118.845,-34.312999999999995,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,602,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.38541,-34.311699999999995,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,603,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.33295,-34.309259999999995,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,604,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.36394,-34.307289999999995,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,605,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.3801,-34.305930000000004,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,606,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.03276999999999,-34.301939999999995,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,607,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.66689,-34.27764,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,608,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.57,-34.27552918000001,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,609,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.57,-34.2742015,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,610,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.56,-34.273844,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,611,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.56,-34.27251900000001,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,612,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.57336999999998,-34.26330000000001,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,613,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.58188,-34.26261000000001,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,614,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.80499999999999,-34.26200000000001,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,615,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.58947799999999,-34.260893,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,616,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.67606999999998,-34.25772,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,617,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.87010099999999,-34.23535250000001,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,618,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.826,-34.202000000000005,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,619,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.81597,-34.201638,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,620,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.906,-34.196000000000005,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,621,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.819,-34.193000000000005,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,622,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.826,-34.187,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,623,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.908992,-34.183193,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,624,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.830192,-34.177423,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,625,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.84949960000002,-34.16413990000001,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,626,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.827,-34.147,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,627,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.82,-34.140725,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,628,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,116.96262000000002,-34.1315,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,629,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,116.85011,-34.12233000000001,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,630,South West Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,116.96000000000001,-34.12116667,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,631,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,116.96000000000001,-34.10683333000001,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,632,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,116.96000000000001,-34.1045,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,633,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,116.96000000000001,-34.100500000000004,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,634,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,116.96000000000001,-34.089,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,635,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,116.96000000000001,-34.085666669999995,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,636,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,116.9553,-34.08395,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,637,South West Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,116.9553,-34.08395,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,637,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.00902,-34.07864,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,638,South Coast Region
NA,NA,Halotydeus destructor,Arthur,2021,NA,NA,NA,NA,NA,NA,117.54144020000001,-34.045602300000006,3A,"Pyrethroids, Pyrethrins",NA,NA,NA,1,HIGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alpha-cypermethrin; Bifenthrin; Lambda-cyhalothrin,639,South Coast Region
